id,domain,skill,archetype,level,difficulty,answer_coder,answer_independent,answer_match,solve_note,status,struct_issues,quality_issues,guideline_issues,question_preview
NEW_NUM_058,numerical_reasoning,1.2,number_analogy,Think,medium,C,N/A,N/A,Could not independently solve,PASS,,,,20 is to 41 as 15 is to ___?
NEW_NUM_059,numerical_reasoning,1.2,number_analogy,Challenge,hard,C,N/A,N/A,Could not independently solve,PASS,,,,8 is to 65 as 5 is to ___?
NEW_NUM_060,numerical_reasoning,1.2,number_analogy,Master,hard,C,N/A,N/A,Could not independently solve,PASS,,,,6 is to 217 as 4 is to ___?
NEW_NUM_061,numerical_reasoning,1.3,weight_system,Explore,easy,A,N/A,N/A,Could not independently solve,PASS,,,,A melon and another identical melon weigh 12 kg altogether. How heavy is 1 melon
NEW_NUM_062,numerical_reasoning,1.3,weight_system,Explore,easy,A,N/A,N/A,Could not independently solve,PASS,,,,An apple and a pear weigh 9 kg altogether. The apple weighs 4 kg. How heavy is t
NEW_NUM_063,numerical_reasoning,1.3,weight_system,Explore,easy,A,N/A,N/A,Could not independently solve,PASS,,,,2 identical oranges and 1 apple weigh 11 kg altogether. The apple weighs 3 kg. H
NEW_NUM_064,numerical_reasoning,1.3,weight_system,Explore,easy,C,N/A,N/A,Could not independently solve,PASS,,,,A cat and a dog weigh 14 kg altogether. The cat weighs 6 kg. How heavy is the do
NEW_NUM_065,numerical_reasoning,1.3,weight_system,Explore,easy,C,N/A,N/A,Could not independently solve,PASS,,,,3 identical books weigh 15 kg altogether. How heavy is 1 book?
NEW_NUM_066,numerical_reasoning,1.3,weight_system,Think,medium,A,N/A,N/A,Could not independently solve,PASS,,,,A triangle and a square weigh 11 units. Two triangles and a square weigh 16 unit
NEW_NUM_067,numerical_reasoning,1.3,weight_system,Think,medium,C,N/A,N/A,Could not independently solve,PASS,,,,A triangle and a star weigh 13 units. Two triangles and a star weigh 19 units. H
NEW_NUM_068,numerical_reasoning,1.3,weight_system,Think,medium,D,N/A,N/A,Could not independently solve,PASS,,,,"Three parcels: A + B = 12 kg, A + C = 15 kg, B + C = 13 kg. How heavy is the hea"
NEW_NUM_069,numerical_reasoning,1.3,weight_system,Think,medium,A,N/A,N/A,Could not independently solve,PASS,,,,A box with 2 balls weighs 17 units. The same box with 5 balls weighs 26 units. A
NEW_NUM_070,numerical_reasoning,1.3,weight_system,Think,medium,A,N/A,N/A,Could not independently solve,PASS,,,,2 pens and 1 ruler weigh 13 units. 1 pen and 2 rulers weigh 14 units. How heavy 
NEW_NUM_071,numerical_reasoning,1.3,weight_system,Think,medium,C,N/A,N/A,Could not independently solve,PASS,,,,2 fish and 1 crab weigh 20 units. 1 fish and 2 crabs weigh 22 units. All fish ar
NEW_NUM_072,numerical_reasoning,1.3,weight_system,Explore,easy,A,N/A,N/A,Could not independently solve,PASS,,,,A box weighs 2 kg. The box with a toy inside weighs 9 kg. How heavy is the toy?
NEW_NUM_073,numerical_reasoning,1.3,weight_system,Think,medium,C,N/A,N/A,Could not independently solve,PASS,,,,2 red cubes and 1 blue cube weigh 15 units. 1 red cube and 2 blue cubes weigh 18
NEW_NUM_074,numerical_reasoning,1.3,weight_system,Think,medium,C,N/A,N/A,Could not independently solve,PASS,,,,2 red marbles and 1 blue marble weigh 21 units. 1 red marble and 2 blue marbles 
NEW_NUM_075,numerical_reasoning,1.3,weight_system,Challenge,hard,A,N/A,N/A,Could not independently solve,PASS,,,,"P + Q = 18, Q + R = 24, P + R = 20. What is the value of the lightest letter?"
NEW_NUM_076,numerical_reasoning,1.3,weight_system,Challenge,hard,A,N/A,N/A,Could not independently solve,PASS,,,,3 cats and 2 dogs weigh 31 kg. 2 cats and 3 dogs weigh 29 kg. All cats are ident
NEW_NUM_077,numerical_reasoning,1.3,weight_system,Challenge,hard,C,N/A,N/A,Could not independently solve,PASS,,,,2 bags and 1 toy weigh 22 units. 1 bag and 2 toys weigh 20 units. How heavy is 1
NEW_NUM_078,numerical_reasoning,1.3,weight_system,Master,hard,C,N/A,N/A,Could not independently solve,PASS,,,,A + B + C = 24. A + A + B = 30. B + C + C = 26. What is the value of B?
NEW_NUM_079,numerical_reasoning,1.3,weight_system,Think,medium,A,N/A,N/A,Could not independently solve,PASS,,,,2 boxes and 1 teddy weigh 23 units. 1 box and 2 teddies weigh 22 units. How heav
NEW_NUM_080,numerical_reasoning,1.3,weight_system,Explore,easy,A,N/A,N/A,Could not independently solve,PASS,,,,A duck and a chicken weigh 10 kg altogether. The duck weighs 6 kg. How heavy is 
NEW_NUM_081,numerical_reasoning,1.3,weight_system,Think,medium,A,N/A,N/A,Could not independently solve,PASS,,,,3 pencils and 1 eraser weigh 14 units. 1 pencil and 3 erasers weigh 18 units. Ho
NEW_NUM_082,numerical_reasoning,1.3,weight_system,Challenge,hard,C,N/A,N/A,Could not independently solve,PASS,,,,"A + B = 25, B + C = 30, A + C = 27. What is the value of C?"
NEW_NUM_083,numerical_reasoning,1.3,weight_system,Think,medium,A,N/A,N/A,Could not independently solve,PASS,,,,A watermelon and a pineapple weigh 17 kg. Two watermelons and a pineapple weigh 
NEW_NUM_084,numerical_reasoning,1.3,weight_system,Explore,easy,C,N/A,N/A,Could not independently solve,PASS,,,,5 identical stickers weigh 35 g altogether. How heavy is 1 sticker?
NEW_NUM_085,numerical_reasoning,1.3,weight_system,Challenge,hard,C,N/A,N/A,Could not independently solve,PASS,,,,4 stars and 1 moon weigh 29 units. 1 star and 4 moons weigh 26 units. All stars 
NEW_NUM_086,numerical_reasoning,1.4,chain_comparison,Explore,easy,C,N/A,N/A,Could not independently solve,PASS,,,,Ali is taller than Bala. Bala is taller than Chen. Who is the shortest?
NEW_NUM_087,numerical_reasoning,1.4,chain_comparison,Explore,easy,C,N/A,N/A,Could not independently solve,PASS,,,,Box A is heavier than Box B. Box B is heavier than Box C. Which box is the light
NEW_NUM_088,numerical_reasoning,1.4,chain_comparison,Think,medium,D,N/A,N/A,Could not independently solve,PASS,,,,Dan is older than Ann. Ann is older than Ben. Ben is older than Cara. Who is the
NEW_NUM_089,numerical_reasoning,1.4,chain_comparison,Think,medium,C,N/A,N/A,Could not independently solve,PASS,,,,Raju scored more than Meera. Meera scored more than Siti. Who scored the least?
NEW_NUM_090,numerical_reasoning,1.4,chain_comparison,Think,medium,C,N/A,N/A,Could not independently solve,PASS,,,,"In a race, Amy finished ahead of Beth. Beth finished ahead of Cleo. Cleo finishe"
NEW_NUM_091,numerical_reasoning,1.4,chain_comparison,Think,medium,D,N/A,N/A,Could not independently solve,PASS,,,,Ella is 2 years older than Farah. Farah is 3 years older than Gina. Holly is 1 y
NEW_NUM_092,numerical_reasoning,1.4,chain_comparison,Think,medium,D,N/A,N/A,Could not independently solve,PASS,,,,X is greater than Y. Y is greater than Z. W is greater than X. Which is the smal
NEW_NUM_093,numerical_reasoning,1.4,chain_comparison,Challenge,hard,A,N/A,N/A,Could not independently solve,PASS,,,,Five houses stand in a row. The red house is just to the left of the blue house.
NEW_NUM_094,numerical_reasoning,1.4,chain_comparison,Challenge,hard,C,N/A,N/A,Could not independently solve,PASS,,,,J is faster than F. F is faster than G. G is faster than H. H is faster than I. 
NEW_NUM_095,numerical_reasoning,1.4,chain_comparison,Think,medium,D,N/A,N/A,Could not independently solve,PASS,,,,Book P is thicker than Book Q. Book Q is thicker than Book R. Book R is thicker 
NEW_NUM_096,numerical_reasoning,1.4,chain_comparison,Think,medium,D,N/A,N/A,Could not independently solve,PASS,,,,Kate has more stickers than Jill. Jill has more than Priya. Priya has more than 
NEW_NUM_097,numerical_reasoning,1.4,chain_comparison,Challenge,hard,A,N/A,N/A,Could not independently solve,PASS,,,,Tree A is taller than Tree B. Tree C is shorter than Tree B but taller than Tree
NEW_NUM_098,numerical_reasoning,1.4,chain_comparison,Challenge,hard,D,N/A,N/A,Could not independently solve,PASS,,,,M is heavier than N. N is heavier than O. P is lighter than O. Q is heavier than
NEW_NUM_099,numerical_reasoning,1.4,chain_comparison,Master,hard,A,N/A,N/A,Could not independently solve,PASS,,,,"Five pupils A, B, C, D, E stand in a line. E is first. A is in front of B. B is "
NEW_NUM_100,numerical_reasoning,1.4,chain_comparison,Master,hard,C,N/A,N/A,Could not independently solve,PASS,,,,"Five boxes P, Q, R, S, T are stacked. P is above Q. T is between P and Q. R is j"
NEW_PAT_001,pattern_abstract,5.1,figure_sequence,Explore,easy,A,N/A,N/A,Checked structurally,PASS,,,,"A row of boxes shows circles: 1 circle, then 2 circles, then 3 circles, then 4 c"
NEW_PAT_002,pattern_abstract,5.1,figure_sequence,Explore,easy,A,N/A,N/A,Checked structurally,PASS,,,,"Squares change colour in order: red, blue, red, blue. What colour is the next sq"
NEW_PAT_003,pattern_abstract,5.1,figure_sequence,Explore,easy,D,N/A,N/A,Checked structurally,PASS,,,,"An arrow turns step by step: up, right, down, left. Which way does it point next"
NEW_PAT_004,pattern_abstract,5.1,figure_sequence,Explore,easy,A,N/A,N/A,Checked structurally,PASS,,,,"Dots are grouped: 2 dots, 4 dots, 6 dots, 8 dots. How many dots are in the next "
NEW_PAT_005,pattern_abstract,5.1,figure_sequence,Explore,easy,C,N/A,N/A,Checked structurally,PASS,,,,"Triangles appear in groups: 5, 4, 3, 2. How many triangles are in the next group"
NEW_PAT_006,pattern_abstract,5.1,figure_sequence,Explore,easy,A,N/A,N/A,Checked structurally,PASS,,,,"Stars change size in order: big, small, big, small. What size is the next star?"
NEW_PAT_007,pattern_abstract,5.1,figure_sequence,Explore,easy,A,N/A,N/A,Checked structurally,PASS,,,,"Hearts appear in groups: 1, 3, 5, 7. How many hearts are in the next group?"
NEW_PAT_008,pattern_abstract,5.1,figure_sequence,Explore,easy,C,N/A,N/A,Checked structurally,PASS,,,,"Flags change colour in a cycle: red, yellow, blue, red, yellow. What colour is t"
NEW_PAT_009,pattern_abstract,5.1,figure_sequence,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,"Dots are grouped: 1, 3, 6, 10. How many dots are in the next group?"
NEW_PAT_010,pattern_abstract,5.1,figure_sequence,Think,medium,A,N/A,N/A,Checked structurally,WARN质量,,explanation_no_answer_reference,,"An arrow points north-east, then east, then south-east, then south. It keeps tur"
NEW_PAT_011,pattern_abstract,5.1,figure_sequence,Think,medium,C,N/A,N/A,Checked structurally,WARN质量,,explanation_no_answer_reference,,"Boxes show: 1 circle, 2 squares, 3 circles, 4 squares. What is in the next box?"
NEW_PAT_012,pattern_abstract,5.1,figure_sequence,Think,medium,A,N/A,N/A,Checked structurally,PASS,,,,"Shapes appear in order: triangle, square, pentagon, hexagon. What comes next?"
NEW_PAT_013,pattern_abstract,5.1,figure_sequence,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,"Dots are grouped: 1, 2, 4, 8. How many dots are in the next group?"
NEW_PAT_014,pattern_abstract,5.1,figure_sequence,Think,medium,A,N/A,N/A,Checked structurally,PASS,,,,"Stars are grouped: 2, 5, 8, 11. How many stars are in the next group?"
NEW_PAT_015,pattern_abstract,5.1,figure_sequence,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,"Beads follow a colour-count pattern: 1 red, 2 blue, 3 red, 4 blue. What comes ne"
NEW_PAT_016,pattern_abstract,5.1,figure_sequence,Think,medium,A,N/A,N/A,Checked structurally,PASS,,,,"An arrow turns anticlockwise: up, left, down, right. Which way does it point nex"
NEW_PAT_017,pattern_abstract,5.1,figure_sequence,Think,medium,A,N/A,N/A,Checked structurally,PASS,,,,"A big square contains small squares: 1, then 2, then 3. How many small squares a"
NEW_PAT_018,pattern_abstract,5.1,figure_sequence,Think,medium,A,N/A,N/A,Checked structurally,PASS,,,,"A shape is drawn with straight lines: first 3 lines, then 5 lines, then 7 lines,"
NEW_PAT_019,pattern_abstract,5.1,figure_sequence,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,"A circle has a dot that moves clockwise: top, right, bottom. Where is the dot ne"
NEW_PAT_020,pattern_abstract,5.1,figure_sequence,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,"Moon shapes grow: new moon (dark), crescent, half moon, gibbous (almost full). W"
NEW_PAT_021,pattern_abstract,5.1,figure_sequence,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,"Dots are grouped: 2, 3, 5, 9. How many dots are in the next group? (Hint: look a"
NEW_PAT_022,pattern_abstract,5.1,figure_sequence,Think,medium,A,N/A,N/A,Checked structurally,PASS,,,,"Pictures build up: a circle, then circle + square, then circle + square + triang"
NEW_PAT_023,pattern_abstract,5.1,figure_sequence,Think,medium,A,N/A,N/A,Checked structurally,PASS,,,,"A 2-by-2 grid of small squares fills up: 1 filled, 2 filled, 3 filled. What come"
NEW_PAT_024,pattern_abstract,5.1,figure_sequence,Think,medium,A,N/A,N/A,Checked structurally,PASS,,,,"An arrow flips end to end each step: up, down, up, down. Which way does it point"
NEW_PAT_025,pattern_abstract,5.1,figure_sequence,Challenge,hard,B,N/A,N/A,Checked structurally,WARN质量,,explanation_no_answer_reference,,"Boxes show: 1 circle, 2 squares, 3 triangles, 4 circles. What is in the next box"
NEW_PAT_026,pattern_abstract,5.1,figure_sequence,Challenge,hard,C,N/A,N/A,Checked structurally,PASS,,,,"Dot arrays form squares: 4 dots (2 by 2), 9 dots (3 by 3), 16 dots (4 by 4). How"
NEW_PAT_027,pattern_abstract,5.1,figure_sequence,Challenge,hard,B,N/A,N/A,Checked structurally,PASS,,,,An arrow rotates 90 degrees clockwise each step and gains one dot each step: up 
NEW_PAT_028,pattern_abstract,5.1,figure_sequence,Challenge,hard,B,N/A,N/A,Checked structurally,PASS,,,,"Beads follow a colour cycle (red, yellow, blue) with growing counts: 1 red, 2 ye"
NEW_PAT_029,pattern_abstract,5.1,figure_sequence,Challenge,hard,B,N/A,N/A,Checked structurally,PASS,,,,"Shapes gain sides and dots: triangle with 1 dot, square with 2 dots, pentagon wi"
NEW_PAT_030,pattern_abstract,5.1,figure_sequence,Master,hard,C,N/A,N/A,Checked structurally,PASS,,,,"Figures change in a cycle of two rules: add one side, then add one dot. Start: t"
NEW_PAT_031,pattern_abstract,5.4,figure_analogy,Explore,easy,A,N/A,N/A,Checked structurally,PASS,,,,Big circle is to big circle with a small dot inside as small square is to ___?
NEW_PAT_032,pattern_abstract,5.4,figure_analogy,Explore,easy,B,N/A,N/A,Checked structurally,PASS,,,,Red triangle is to blue triangle as red square is to ___?
NEW_PAT_033,pattern_abstract,5.4,figure_analogy,Explore,easy,C,N/A,N/A,Checked structurally,PASS,,,,1 star is to 2 stars as 1 heart is to ___?
NEW_PAT_034,pattern_abstract,5.4,figure_analogy,Explore,easy,D,N/A,N/A,Checked structurally,PASS,,,,White circle is to black circle as white square is to ___?
NEW_PAT_035,pattern_abstract,5.4,figure_analogy,Explore,easy,B,N/A,N/A,Checked structurally,PASS,,,,Small triangle is to big triangle as small star is to ___?
NEW_PAT_036,pattern_abstract,5.4,figure_analogy,Explore,easy,B,N/A,N/A,Checked structurally,PASS,,,,Plain square is to square with a diagonal line as plain triangle is to ___?
NEW_PAT_037,pattern_abstract,5.4,figure_analogy,Explore,easy,D,N/A,N/A,Checked structurally,PASS,,,,2 dots is to 3 dots as 4 dots is to ___?
NEW_PAT_038,pattern_abstract,5.4,figure_analogy,Explore,easy,D,N/A,N/A,Checked structurally,PASS,,,,Up arrow is to down arrow as left arrow is to ___?
NEW_PAT_039,pattern_abstract,5.4,figure_analogy,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,Up arrow is to right arrow as left arrow is to ___? (The change is one 90-degree
NEW_PAT_040,pattern_abstract,5.4,figure_analogy,Think,medium,B,N/A,N/A,Checked structurally,WARN质量,,explanation_no_answer_reference,,Arrow pointing north-east is to arrow pointing north-west as arrow pointing sout
NEW_PAT_041,pattern_abstract,5.4,figure_analogy,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,Triangle is to square (one more side) as pentagon is to ___?
NEW_PAT_042,pattern_abstract,5.4,figure_analogy,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,1 red circle is to 2 blue circles as 1 red square is to ___?
NEW_PAT_043,pattern_abstract,5.4,figure_analogy,Think,medium,D,N/A,N/A,Checked structurally,PASS,,,,3 dots is to 2 dots as 5 dots is to ___?
NEW_PAT_044,pattern_abstract,5.4,figure_analogy,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,Circle outside with square inside is to square outside with circle inside as tri
NEW_PAT_045,pattern_abstract,5.4,figure_analogy,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,Plain circle is to circle with a ring around it as plain triangle is to ___?
NEW_PAT_046,pattern_abstract,5.4,figure_analogy,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,4 stars is to 2 stars as 6 stars is to ___?
NEW_PAT_047,pattern_abstract,5.4,figure_analogy,Think,medium,D,N/A,N/A,Checked structurally,PASS,,,,Up arrow is to down arrow (half-turn) as right arrow is to ___?
NEW_PAT_048,pattern_abstract,5.4,figure_analogy,Think,medium,A,N/A,N/A,Checked structurally,PASS,,,,In a colour cycle red → yellow → blue → red: red badge is to yellow badge as blu
NEW_PAT_049,pattern_abstract,5.4,figure_analogy,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,Square with 4 dots (one at each corner) is to square with 3 dots as pentagon wit
NEW_PAT_050,pattern_abstract,5.4,figure_analogy,Think,medium,D,N/A,N/A,Checked structurally,PASS,,,,1 circle is to 2 circles as 1 square is to ___?
NEW_PAT_051,pattern_abstract,5.4,figure_analogy,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,2 black dots is to 3 white dots as 1 black star is to ___?
NEW_PAT_052,pattern_abstract,5.4,figure_analogy,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,Red fish facing left is to blue fish facing right as red bird facing left is to 
NEW_PAT_053,pattern_abstract,5.4,figure_analogy,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,Triangle with 0 dots is to square with 1 dot as pentagon with 1 dot is to ___?
NEW_PAT_054,pattern_abstract,5.4,figure_analogy,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,Circle around a square is to the square alone as square around a triangle is to 
NEW_PAT_055,pattern_abstract,5.4,figure_analogy,Challenge,hard,A,N/A,N/A,Checked structurally,PASS,,,,Up arrow is to right arrow with a dot as down arrow is to ___? (The change is a 
NEW_PAT_056,pattern_abstract,5.4,figure_analogy,Challenge,hard,B,N/A,N/A,Checked structurally,PASS,,,,3 white circles is to 2 black circles as 4 white squares is to ___? (The change 
NEW_PAT_057,pattern_abstract,5.4,figure_analogy,Challenge,hard,C,N/A,N/A,Checked structurally,PASS,,,,Big red triangle is to small blue triangle as big yellow square is to ___? (The 
NEW_PAT_058,pattern_abstract,5.4,figure_analogy,Challenge,hard,B,N/A,N/A,Checked structurally,PASS,,,,Square with 4 corner dots is to square with 3 corner dots as pentagon with 5 cor
NEW_PAT_059,pattern_abstract,5.4,figure_analogy,Challenge,hard,A,N/A,N/A,Checked structurally,PASS,,,,Circle with up arrow and 1 dot is to circle with right arrow and 2 dots as squar
NEW_PAT_060,pattern_abstract,5.4,figure_analogy,Master,hard,B,N/A,N/A,Checked structurally,PASS,,,,A red left-pointing flag is to a blue right-pointing flag as a red up-pointing f
NEW_PAT_061,pattern_abstract,5.3,figure_odd_one_out,Explore,easy,D,N/A,N/A,Checked structurally,PASS,,,,Four apples: three are red and one is green. Which apple is different?
NEW_PAT_062,pattern_abstract,5.3,figure_odd_one_out,Explore,easy,C,N/A,N/A,Checked structurally,PASS,,,,"Four shapes: circle, circle, circle, square. Which shape is different?"
NEW_PAT_063,pattern_abstract,5.3,figure_odd_one_out,Explore,easy,B,N/A,N/A,Checked structurally,PASS,,,,"Four balls: big, big, big, small. Which ball is different?"
NEW_PAT_064,pattern_abstract,5.3,figure_odd_one_out,Explore,easy,D,N/A,N/A,Checked structurally,PASS,,,,"Four animals: dog, cat, cow, chicken. Which animal is different?"
NEW_PAT_065,pattern_abstract,5.3,figure_odd_one_out,Explore,easy,D,N/A,N/A,Checked structurally,PASS,,,,"Four arrows point: up, up, up, down. Which arrow is different?"
NEW_PAT_066,pattern_abstract,5.3,figure_odd_one_out,Explore,easy,D,N/A,N/A,Checked structurally,PASS,,,,"Four numbers: 4, 6, 8, 7. Which number is different?"
NEW_PAT_067,pattern_abstract,5.3,figure_odd_one_out,Explore,easy,B,N/A,N/A,Checked structurally,PASS,,,,"Four stars: white, white, white, black. Which star is different?"
NEW_PAT_068,pattern_abstract,5.3,figure_odd_one_out,Explore,easy,D,N/A,N/A,Checked structurally,PASS,,,,"Four picture frames hold: 3 dots, 3 dots, 3 dots, 4 dots. Which frame is differe"
NEW_PAT_069,pattern_abstract,5.3,figure_odd_one_out,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,"Four triangles each contain dots: 2, 2, 2, 3. Which triangle is different?"
NEW_PAT_070,pattern_abstract,5.3,figure_odd_one_out,Think,medium,D,N/A,N/A,Checked structurally,PASS,,,,"Four squares are blue, blue, blue and red, all the same size. Which square is di"
NEW_PAT_071,pattern_abstract,5.3,figure_odd_one_out,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,"Four circles each have a small dot: top, top, top, bottom. Which circle is diffe"
NEW_PAT_072,pattern_abstract,5.3,figure_odd_one_out,Think,medium,D,N/A,N/A,Checked structurally,PASS,,,,"Four groups of stars: 3, 3, 3, 4. Which group is different?"
NEW_PAT_073,pattern_abstract,5.3,figure_odd_one_out,Think,medium,D,N/A,N/A,Checked structurally,WARN质量,,explanation_no_answer_reference,,"Four arrows should turn 90 degrees clockwise each step: up, right, down, up. Whi"
NEW_PAT_074,pattern_abstract,5.3,figure_odd_one_out,Think,medium,D,N/A,N/A,Checked structurally,WARN质量,,explanation_no_answer_reference,,"Four nestings: square-in-circle, square-in-circle, square-in-circle, circle-in-s"
NEW_PAT_075,pattern_abstract,5.3,figure_odd_one_out,Think,medium,D,N/A,N/A,Checked structurally,PASS,,,,"Four numbers: 12, 20, 28, 26. Three are multiples of 4. Which one is different?"
NEW_PAT_076,pattern_abstract,5.3,figure_odd_one_out,Think,medium,D,N/A,N/A,Checked structurally,PASS,,,,"Four shapes: square, hexagon, octagon, pentagon. Three have an even number of si"
NEW_PAT_077,pattern_abstract,5.3,figure_odd_one_out,Think,medium,D,N/A,N/A,Checked structurally,PASS,,,,"Four patterns use stripes, stripes, stripes and dots. Which pattern is different"
NEW_PAT_078,pattern_abstract,5.3,figure_odd_one_out,Think,medium,D,N/A,N/A,Checked structurally,PASS,,,,"Four figures contain 2 elements each, except one that contains 3 elements: circl"
NEW_PAT_079,pattern_abstract,5.3,figure_odd_one_out,Think,medium,D,N/A,N/A,Checked structurally,PASS,,,,"Four circles shrink step by step: big, medium, small, medium. Which circle break"
NEW_PAT_080,pattern_abstract,5.3,figure_odd_one_out,Think,medium,D,N/A,N/A,Checked structurally,PASS,,,,"Three frames match border and fill: red border + red fill, blue + blue, green + "
NEW_PAT_081,pattern_abstract,5.3,figure_odd_one_out,Challenge,hard,D,N/A,N/A,Checked structurally,PASS,,,,"Four figures pair sides with dots: triangle + 3 dots, square + 4 dots, pentagon "
NEW_PAT_082,pattern_abstract,5.3,figure_odd_one_out,Challenge,hard,D,N/A,N/A,Checked structurally,PASS,,,,"Four arrows should each turn 90 degrees clockwise from the previous: up, right, "
NEW_PAT_083,pattern_abstract,5.3,figure_odd_one_out,Challenge,hard,D,N/A,N/A,Checked structurally,WARN质量,,explanation_no_answer_reference,,"Four dot groups: 2, 4, 6, 7. Three are even counts. Which group is different?"
NEW_PAT_084,pattern_abstract,5.3,figure_odd_one_out,Challenge,hard,D,N/A,N/A,Checked structurally,PASS,,,,"Four shapes: triangle, pentagon, heptagon, hexagon. Three have an odd number of "
NEW_PAT_085,pattern_abstract,5.3,figure_odd_one_out,Master,hard,D,N/A,N/A,Checked structurally,PASS,,,,"Four figures pair sides with dots: triangle + 2 dots, square + 3 dots, pentagon "
NEW_PAT_086,pattern_abstract,5.2,matrix,Explore,easy,C,N/A,N/A,Checked structurally,PASS,,,,"Row 1: 1 dot, 2 dots, 3 dots. Row 2: 1 star, 2 stars, ? What completes Row 2 the"
NEW_PAT_087,pattern_abstract,5.2,matrix,Explore,easy,C,N/A,N/A,Checked structurally,PASS,,,,"Row 1: circle, 2 circles, 3 circles. Row 2: triangle, 2 triangles, ? What comple"
NEW_PAT_088,pattern_abstract,5.2,matrix,Explore,easy,C,N/A,N/A,Checked structurally,PASS,,,,"Row 1: small heart, medium heart, big heart. Row 2: small star, medium star, ? W"
NEW_PAT_089,pattern_abstract,5.2,matrix,Explore,easy,C,N/A,N/A,Checked structurally,PASS,,,,"Row 1: white square, grey square, black square. Row 2: white circle, grey circle"
NEW_PAT_090,pattern_abstract,5.2,matrix,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,"Row 1: square, square + 1 dot, square + 2 dots. Row 2: triangle, triangle + 1 do"
NEW_PAT_091,pattern_abstract,5.2,matrix,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,"Row 1: up arrow, right arrow (a 90-degree clockwise turn). Row 2: left arrow, ? "
NEW_PAT_092,pattern_abstract,5.2,matrix,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,"Row 1: 2 dots, 4 dots (doubled). Row 2: 3 dots, ? What completes Row 2 the same "
NEW_PAT_093,pattern_abstract,5.2,matrix,Think,medium,B,N/A,N/A,Checked structurally,PASS,,,,"Row 1: red circle, blue circle (recoloured). Row 2: red square, ? What completes"
NEW_PAT_094,pattern_abstract,5.2,matrix,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,"Row 1: small white circle, big black circle (grows + flips colour). Row 2: small"
NEW_PAT_095,pattern_abstract,5.2,matrix,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,"Row 1: triangle (3 sides), square (4 sides). Row 2: pentagon (5 sides), ? What c"
NEW_PAT_096,pattern_abstract,5.2,matrix,Think,medium,B,N/A,N/A,Checked structurally,WARN质量,,explanation_no_answer_reference,,"A 2-by-2 grid: top-left 1 dot, top-right 3 dots (+2 across the top row). Bottom-"
NEW_PAT_097,pattern_abstract,5.2,matrix,Think,medium,C,N/A,N/A,Checked structurally,PASS,,,,"Row 1: circle, circle with 1 line, circle with 2 lines. Row 2: square, square wi"
NEW_PAT_098,pattern_abstract,5.2,matrix,Challenge,hard,C,N/A,N/A,Checked structurally,WARN质量,,explanation_no_answer_reference,,"Row 1: up arrow, right arrow, down arrow (90-degree clockwise turns). Row 2: dow"
NEW_PAT_099,pattern_abstract,5.2,matrix,Challenge,hard,C,N/A,N/A,Checked structurally,PASS,,,,"Row 1: white square, black square, black square with a dot. Row 2: white circle,"
NEW_PAT_100,pattern_abstract,5.5,matrix,Master,hard,B,N/A,N/A,Checked structurally,PASS,,,,"A 2-by-2 grid follows two rules at once. Top row: 1 red circle, 2 red circles (c"
NEW_SOL_001,problem_solving,6.1,working_backwards,Explore,easy,C,N/A,N/A,Checked structurally,PASS,,,,Mei thinks of a number. She adds 5 and gets 12. What was her number?
NEW_SOL_002,problem_solving,6.1,working_backwards,Explore,easy,C,N/A,N/A,Checked structurally,PASS,,,,Raj thinks of a number. He doubles it and gets 18. What was his number?
NEW_SOL_003,problem_solving,6.1,working_backwards,Explore,easy,D,N/A,N/A,Checked structurally,PASS,,,,Siti had some stickers. She gave 6 to her brother and has 9 left. How many did s
NEW_SOL_004,problem_solving,6.1,working_backwards,Explore,easy,C,N/A,N/A,Checked structurally,PASS,,,,A bus had some passengers. 7 got off and 13 remained. How many were on the bus a
NEW_SOL_005,problem_solving,6.1,working_backwards,Explore,easy,C,N/A,N/A,Checked structurally,PASS,,,,Ben thinks of a number. He subtracts 8 and gets 11. What was his number?
